,TemperatureC,Humidity,Conditions
2017-01-19 17:00:00+08:00,17.15555556,75.0,Mostly Cloudy
2017-01-19 18:00:00+08:00,15.60555556,79.0,Clear
2017-01-19 19:00:00+08:00,15.60555556,78.0,Clear
2017-01-19 20:00:00+08:00,15.85,81.0,Mostly Cloudy
2017-01-19 21:00:00+08:00,14.48333333,77.0,Clear
2017-01-19 22:00:00+08:00,14.4,77.0,Clear
2017-01-19 23:00:00+08:00,14.93888889,80.0,Mostly Cloudy
2017-01-20 00:00:00+08:00,14.35555556,73.0,Clear
2017-01-20 01:00:00+08:00,13.35555556,77.0,Clear
2017-01-20 02:00:00+08:00,13.89444444,75.0,Mostly Cloudy
2017-01-20 03:00:00+08:00,13.33333333,70.0,Breezy
2017-01-20 04:00:00+08:00,13.24444444,70.0,Clear
2017-01-20 05:00:00+08:00,13.39444444,68.0,Mostly Cloudy
2017-01-20 06:00:00+08:00,13.17222222,65.0,Clear
2017-01-20 07:00:00+08:00,12.55,67.0,Clear
2017-01-20 08:00:00+08:00,13.09444444,63.0,Overcast
2017-01-20 09:00:00+08:00,13.17222222,60.0,Breezy
2017-01-20 10:00:00+08:00,14.2,56.0,Clear
2017-01-20 11:00:00+08:00,15.3,55.0,Mostly Cloudy
2017-01-20 12:00:00+08:00,17.38333333,45.0,Breezy
2017-01-20 13:00:00+08:00,17.38333333,49.0,Clear
2017-01-20 14:00:00+08:00,17.88888889,47.0,Mostly Cloudy
2017-01-20 15:00:00+08:00,18.00555556,50.0,Breezy
2017-01-20 16:00:00+08:00,17.46666667,49.0,Clear
2017-01-20 17:00:00+08:00,16.54444444,52.0,Partly Cloudy
2017-01-20 18:00:00+08:00,14.44444444,55.0,Breezy
2017-01-20 19:00:00+08:00,13.4,59.0,Clear
2017-01-20 20:00:00+08:00,13.45555556,61.0,Clear
2017-01-20 21:00:00+08:00,13.21111111,56.0,Clear
2017-01-20 22:00:00+08:00,13.12222222,56.0,Clear
2017-01-20 23:00:00+08:00,12.97777778,60.0,Clear
2017-01-21 00:00:00+08:00,12.55,57.0,Clear
2017-01-21 01:00:00+08:00,12.50555556,57.0,Clear
2017-01-21 02:00:00+08:00,12.48333333,56.0,Clear
2017-01-21 03:00:00+08:00,12.50555556,52.0,Clear
2017-01-21 04:00:00+08:00,12.50555556,49.0,Clear
2017-01-21 05:00:00+08:00,12.27222222,52.0,Clear
2017-01-21 06:00:00+08:00,12.41666667,49.0,Clear
2017-01-21 07:00:00+08:00,12.41666667,52.0,Clear
2017-01-21 08:00:00+08:00,12.32222222,56.0,Clear
2017-01-21 09:00:00+08:00,14.1,44.0,Clear
2017-01-21 10:00:00+08:00,15.12777778,41.0,Clear
2017-01-21 11:00:00+08:00,16.13333333,42.0,Partly Cloudy
2017-01-21 12:00:00+08:00,17.24444444,39.0,Clear
2017-01-21 13:00:00+08:00,17.77777778,37.0,Clear
2017-01-21 14:00:00+08:00,18.57777778,40.0,Clear
2017-01-21 15:00:00+08:00,18.85,36.0,Clear
2017-01-21 16:00:00+08:00,18.9,35.0,Clear
2017-01-21 17:00:00+08:00,17.75555556,44.0,Partly Cloudy
2017-01-21 18:00:00+08:00,17.33333333,42.0,Clear
2017-01-21 19:00:00+08:00,16.31111111,45.0,Clear
2017-01-21 20:00:00+08:00,15.90555556,48.0,Partly Cloudy
2017-01-21 21:00:00+08:00,15.2,43.0,Clear
2017-01-21 22:00:00+08:00,14.18333333,46.0,Clear
2017-01-21 23:00:00+08:00,14.06111111,51.0,Clear
2017-01-22 00:00:00+08:00,13.17222222,46.0,Clear
2017-01-22 01:00:00+08:00,12.68333333,37.0,Clear
2017-01-22 02:00:00+08:00,12.37222222,45.0,Clear
2017-01-22 03:00:00+08:00,11.52777778,37.0,Clear
2017-01-22 04:00:00+08:00,11.52777778,44.0,Clear
2017-01-22 05:00:00+08:00,10.49444444,49.0,Clear
2017-01-22 06:00:00+08:00,10.46111111,46.0,Clear
2017-01-22 07:00:00+08:00,10.39444444,42.0,Clear
2017-01-22 08:00:00+08:00,11.02222222,47.0,Clear
2017-01-22 09:00:00+08:00,13.97222222,32.0,Clear
2017-01-22 10:00:00+08:00,15.08333333,30.0,Clear
2017-01-22 11:00:00+08:00,16.66111111,32.0,Clear
2017-01-22 12:00:00+08:00,17.75555556,28.0,Clear
2017-01-22 13:00:00+08:00,18.82777778,26.0,Clear
2017-01-22 14:00:00+08:00,18.70555556,30.0,Clear
2017-01-22 15:00:00+08:00,18.9,28.0,Clear
2017-01-22 16:00:00+08:00,19.82777778,28.0,Clear
2017-01-22 17:00:00+08:00,18.55,34.0,Clear
2017-01-22 18:00:00+08:00,17.24444444,33.0,Clear
2017-01-22 19:00:00+08:00,16.19444444,35.0,Clear
2017-01-22 20:00:00+08:00,14.82777778,49.0,Partly Cloudy
2017-01-22 21:00:00+08:00,14.15,46.0,Clear
2017-01-22 22:00:00+08:00,13.12777778,59.0,Clear
2017-01-22 23:00:00+08:00,12.95555556,61.0,Clear
2017-01-23 00:00:00+08:00,12.6,58.0,Clear
2017-01-23 01:00:00+08:00,11.62222222,62.0,Clear
2017-01-23 02:00:00+08:00,11.42777778,68.0,Clear
2017-01-23 03:00:00+08:00,11.53333333,58.0,Clear
2017-01-23 04:00:00+08:00,10.46666667,63.0,Clear
2017-01-23 05:00:00+08:00,10.56111111,68.0,Clear
2017-01-23 06:00:00+08:00,9.522222222,67.0,Clear
2017-01-23 07:00:00+08:00,10.5,62.0,Clear
2017-01-23 08:00:00+08:00,11.97222222,61.0,Clear
2017-01-23 09:00:00+08:00,14.15,46.0,Clear
2017-01-23 10:00:00+08:00,16.21666667,40.0,Clear
2017-01-23 11:00:00+08:00,17.42222222,38.0,Clear
2017-01-23 12:00:00+08:00,18.98333333,32.0,Clear
2017-01-23 13:00:00+08:00,19.91666667,30.0,Clear
2017-01-23 14:00:00+08:00,20.43888889,35.0,Clear
2017-01-23 15:00:00+08:00,20.93888889,32.0,Clear
2017-01-23 16:00:00+08:00,20.85,32.0,Clear
2017-01-23 17:00:00+08:00,19.35,40.0,Clear
2017-01-23 18:00:00+08:00,18.77777778,37.0,Clear
2017-01-23 19:00:00+08:00,17.73333333,43.0,Clear
2017-01-23 20:00:00+08:00,15.8,61.0,Clear
2017-01-23 21:00:00+08:00,15.21666667,61.0,Clear
2017-01-23 22:00:00+08:00,14.23888889,65.0,Clear
2017-01-23 23:00:00+08:00,14.13333333,69.0,Mostly Cloudy
2017-01-24 00:00:00+08:00,13.21111111,70.0,Clear
2017-01-24 01:00:00+08:00,13.21111111,70.0,Clear
2017-01-24 02:00:00+08:00,13.12777778,73.0,Mostly Cloudy
2017-01-24 03:00:00+08:00,13.21111111,72.0,Clear
2017-01-24 04:00:00+08:00,13.21111111,72.0,Clear
2017-01-24 05:00:00+08:00,13.03333333,73.0,Mostly Cloudy
2017-01-24 06:00:00+08:00,13.12777778,70.0,Clear
2017-01-24 07:00:00+08:00,13.17222222,69.0,Clear
2017-01-24 08:00:00+08:00,13.86111111,69.0,Clear
2017-01-24 09:00:00+08:00,15.23888889,56.0,Clear
2017-01-24 10:00:00+08:00,16.33333333,53.0,Clear
2017-01-24 11:00:00+08:00,17.55,49.0,Clear
2017-01-24 12:00:00+08:00,18.93888889,45.0,Clear
2017-01-24 13:00:00+08:00,20.05,37.0,Clear
2017-01-24 14:00:00+08:00,20.58888889,41.0,Mostly Cloudy
2017-01-24 15:00:00+08:00,21.03333333,40.0,Clear
2017-01-24 16:00:00+08:00,20.85,41.0,Clear
2017-01-24 17:00:00+08:00,19.53333333,49.0,Mostly Cloudy
2017-01-24 18:00:00+08:00,19.82777778,47.0,Clear
2017-01-24 19:00:00+08:00,18.75555556,54.0,Clear
2017-01-24 20:00:00+08:00,17.0,66.0,Clear
2017-01-24 21:00:00+08:00,17.26666667,64.0,Clear
2017-01-24 22:00:00+08:00,17.21666667,64.0,Clear
2017-01-24 23:00:00+08:00,16.91111111,64.0,Clear
2017-01-25 00:00:00+08:00,17.26666667,64.0,Clear
2017-01-25 01:00:00+08:00,17.24444444,64.0,Clear
2017-01-25 02:00:00+08:00,15.87777778,71.0,Clear
2017-01-25 03:00:00+08:00,16.19444444,68.0,Clear
2017-01-25 04:00:00+08:00,16.19444444,68.0,Clear
2017-01-25 05:00:00+08:00,14.92777778,76.0,Clear
2017-01-25 06:00:00+08:00,14.18888889,77.0,Clear
2017-01-25 07:00:00+08:00,14.18888889,77.0,Clear
2017-01-25 08:00:00+08:00,14.74444444,81.0,Clear
2017-01-25 09:00:00+08:00,17.79444444,61.0,Clear
2017-01-25 10:00:00+08:00,19.91111111,47.0,Clear
2017-01-25 11:00:00+08:00,21.11111111,45.0,Partly Cloudy
2017-01-25 12:00:00+08:00,22.44444444,37.0,Clear
2017-01-25 13:00:00+08:00,22.61111111,37.0,Clear
2017-01-25 14:00:00+08:00,23.01111111,40.0,Clear
2017-01-25 15:00:00+08:00,23.59444444,37.0,Clear
2017-01-25 16:00:00+08:00,23.55,37.0,Clear
2017-01-25 17:00:00+08:00,21.73888889,46.0,Partly Cloudy
2017-01-25 18:00:00+08:00,20.85,45.0,Clear
2017-01-25 19:00:00+08:00,19.77777778,49.0,Clear
2017-01-25 20:00:00+08:00,18.16666667,56.0,Clear
2017-01-25 21:00:00+08:00,18.75555556,51.0,Clear
2017-01-25 22:00:00+08:00,17.77777778,53.0,Clear
2017-01-25 23:00:00+08:00,16.73888889,61.0,Partly Cloudy
2017-01-26 00:00:00+08:00,16.24444444,58.0,Clear
2017-01-26 01:00:00+08:00,15.21666667,64.0,Clear
2017-01-26 02:00:00+08:00,14.12777778,71.0,Partly Cloudy
2017-01-26 03:00:00+08:00,14.18888889,61.0,Clear
2017-01-26 04:00:00+08:00,13.17222222,71.0,Clear
2017-01-26 05:00:00+08:00,13.15,71.0,Clear
2017-01-26 06:00:00+08:00,12.68333333,67.0,Clear
2017-01-26 07:00:00+08:00,11.65555556,71.0,Clear
2017-01-26 08:00:00+08:00,12.96666667,69.0,Clear
2017-01-26 09:00:00+08:00,15.23888889,52.0,Clear
2017-01-26 10:00:00+08:00,17.26666667,43.0,Clear
2017-01-26 11:00:00+08:00,18.33888889,44.0,Partly Cloudy
2017-01-26 12:00:00+08:00,19.96666667,36.0,Clear
2017-01-26 13:00:00+08:00,21.02777778,34.0,Clear
2017-01-26 14:00:00+08:00,21.33888889,37.0,Clear
2017-01-26 15:00:00+08:00,21.96111111,35.0,Clear
2017-01-26 16:00:00+08:00,21.82777778,36.0,Clear
2017-01-26 17:00:00+08:00,20.23333333,43.0,Partly Cloudy
2017-01-26 18:00:00+08:00,18.71111111,46.0,Clear
2017-01-26 19:00:00+08:00,18.68888889,50.0,Clear
2017-01-26 20:00:00+08:00,15.86111111,67.0,Clear
2017-01-26 21:00:00+08:00,15.21666667,68.0,Clear
2017-01-26 22:00:00+08:00,15.18888889,67.0,Clear
2017-01-26 23:00:00+08:00,14.06666667,75.0,Clear
2017-01-27 00:00:00+08:00,14.18888889,73.0,Clear
2017-01-27 01:00:00+08:00,13.21111111,76.0,Clear
2017-01-27 02:00:00+08:00,12.9,80.0,Clear
2017-01-27 03:00:00+08:00,13.12222222,82.0,Clear
2017-01-27 04:00:00+08:00,13.07222222,77.0,Clear
2017-01-27 05:00:00+08:00,12.23333333,82.0,Clear
2017-01-27 06:00:00+08:00,12.55,80.0,Clear
2017-01-27 07:00:00+08:00,11.56666667,80.0,Clear
2017-01-27 08:00:00+08:00,12.06666667,83.0,Clear
2017-01-27 09:00:00+08:00,15.23888889,71.0,Clear
2017-01-27 10:00:00+08:00,17.28888889,63.0,Clear
2017-01-27 11:00:00+08:00,18.52777778,52.0,Clear
2017-01-27 12:00:00+08:00,19.46666667,57.0,Clear
2017-01-27 13:00:00+08:00,20.0,55.0,Clear
2017-01-27 14:00:00+08:00,21.50555556,34.0,Partly Cloudy
2017-01-27 15:00:00+08:00,21.11111111,47.0,Clear
2017-01-27 16:00:00+08:00,22.60555556,35.0,Clear
2017-01-27 17:00:00+08:00,21.63888889,44.0,Clear
2017-01-27 18:00:00+08:00,20.83888889,42.0,Clear
2017-01-27 19:00:00+08:00,19.76111111,45.0,Clear
2017-01-27 20:00:00+08:00,17.82222222,56.0,Clear
2017-01-27 21:00:00+08:00,16.19444444,67.0,Clear
2017-01-27 22:00:00+08:00,15.23888889,71.0,Clear
2017-01-27 23:00:00+08:00,14.92777778,71.0,Clear
2017-01-28 00:00:00+08:00,13.23333333,76.0,Clear
2017-01-28 01:00:00+08:00,13.19444444,77.0,Foggy
2017-01-28 02:00:00+08:00,12.49444444,83.0,Clear
2017-01-28 03:00:00+08:00,12.59444444,75.0,Foggy
2017-01-28 04:00:00+08:00,12.72222222,73.0,Clear
2017-01-28 05:00:00+08:00,11.78333333,82.0,Clear
2017-01-28 06:00:00+08:00,12.72222222,73.0,Breezy
2017-01-28 07:00:00+08:00,11.76666667,80.0,Clear
2017-01-28 08:00:00+08:00,13.02777778,79.0,Clear
2017-01-28 09:00:00+08:00,16.33333333,63.0,Clear
2017-01-28 10:00:00+08:00,18.89444444,57.0,Clear
2017-01-28 11:00:00+08:00,19.92222222,56.0,Clear
2017-01-28 12:00:00+08:00,20.97222222,51.0,Clear
2017-01-28 13:00:00+08:00,22.53888889,46.0,Clear
2017-01-28 14:00:00+08:00,21.7,50.0,Mostly Cloudy
2017-01-28 15:00:00+08:00,23.16111111,49.0,Clear
2017-01-28 16:00:00+08:00,22.20555556,51.0,Clear
2017-01-28 17:00:00+08:00,20.8,61.0,Overcast
2017-01-28 18:00:00+08:00,20.61666667,57.0,Clear
2017-01-28 19:00:00+08:00,19.73333333,63.0,Clear
2017-01-28 20:00:00+08:00,18.43888889,70.0,Overcast
2017-01-28 21:00:00+08:00,18.77222222,69.0,Clear
2017-01-28 22:00:00+08:00,17.79444444,73.0,Clear
2017-01-28 23:00:00+08:00,17.26666667,81.0,Mostly Cloudy
2017-01-29 00:00:00+08:00,17.35,81.0,Clear
2017-01-29 01:00:00+08:00,17.31111111,81.0,Breezy
2017-01-29 02:00:00+08:00,17.32222222,87.0,Mostly Cloudy
2017-01-29 03:00:00+08:00,17.39444444,86.0,Clear
2017-01-29 04:00:00+08:00,17.31111111,87.0,Clear
2017-01-29 05:00:00+08:00,17.31666667,87.0,Partly Cloudy
2017-01-29 06:00:00+08:00,17.37777778,87.0,Clear
2017-01-29 07:00:00+08:00,17.37777778,87.0,Clear
2017-01-29 08:00:00+08:00,17.38333333,88.0,Overcast
2017-01-29 09:00:00+08:00,17.37777778,87.0,Clear
2017-01-29 10:00:00+08:00,17.96111111,84.0,Clear
2017-01-29 11:00:00+08:00,18.41666667,88.0,Overcast
2017-01-29 12:00:00+08:00,18.10555556,95.0,Foggy
2017-01-29 13:00:00+08:00,19.03333333,89.0,Foggy
2017-01-29 14:00:00+08:00,18.58888889,93.0,Mostly Cloudy
2017-01-29 15:00:00+08:00,18.93333333,90.0,Clear
2017-01-29 16:00:00+08:00,18.00555556,96.0,Foggy
2017-01-29 17:00:00+08:00,19.19444444,89.0,Overcast
2017-01-29 18:00:00+08:00,18.0,96.0,Foggy
2017-01-29 19:00:00+08:00,18.93333333,90.0,Clear
2017-01-29 20:00:00+08:00,18.21111111,96.0,Clear
2017-01-29 21:00:00+08:00,18.0,96.0,Clear
2017-01-29 22:00:00+08:00,18.0,96.0,Clear
2017-01-29 23:00:00+08:00,18.20555556,96.0,Mostly Cloudy
2017-01-30 00:00:00+08:00,17.95555556,96.0,Clear
2017-01-30 01:00:00+08:00,17.51111111,93.0,Clear
2017-01-30 02:00:00+08:00,18.11666667,96.0,Foggy
2017-01-30 03:00:00+08:00,17.95555556,97.0,Foggy
2017-01-30 04:00:00+08:00,17.95555556,97.0,Clear
2017-01-30 05:00:00+08:00,18.01666667,97.0,Mostly Cloudy
2017-01-30 06:00:00+08:00,17.90555556,97.0,Clear
2017-01-30 07:00:00+08:00,17.95555556,90.0,Clear
2017-01-30 08:00:00+08:00,18.65,88.0,Partly Cloudy
2017-01-30 09:00:00+08:00,18.17222222,79.0,Breezy
2017-01-30 10:00:00+08:00,19.11666667,74.0,Clear
2017-01-30 11:00:00+08:00,19.25,73.0,Mostly Cloudy
2017-01-30 12:00:00+08:00,20.25,65.0,Clear
2017-01-30 13:00:00+08:00,22.22222222,58.0,Clear
2017-01-30 14:00:00+08:00,21.04444444,63.0,Mostly Cloudy
2017-01-30 15:00:00+08:00,22.24444444,52.0,Clear
2017-01-30 16:00:00+08:00,21.31666667,58.0,Clear
2017-01-30 17:00:00+08:00,20.06111111,63.0,Partly Cloudy
2017-01-30 18:00:00+08:00,18.27222222,66.0,Clear
2017-01-30 19:00:00+08:00,17.7,68.0,Clear
2017-01-30 20:00:00+08:00,17.55,72.0,Mostly Cloudy
2017-01-30 21:00:00+08:00,17.42222222,66.0,Clear
2017-01-30 22:00:00+08:00,16.39444444,65.0,Clear
2017-01-30 23:00:00+08:00,16.22222222,70.0,Mostly Cloudy
2017-01-31 00:00:00+08:00,16.31111111,61.0,Clear
2017-01-31 01:00:00+08:00,15.33333333,65.0,Clear
2017-01-31 02:00:00+08:00,13.74444444,84.0,Mostly Cloudy
2017-01-31 03:00:00+08:00,13.28333333,83.0,Clear
2017-01-31 04:00:00+08:00,13.26111111,78.0,Clear
2017-01-31 05:00:00+08:00,13.37222222,81.0,Mostly Cloudy
2017-01-31 06:00:00+08:00,13.26111111,77.0,Clear
2017-01-31 07:00:00+08:00,13.26111111,73.0,Clear
2017-01-31 08:00:00+08:00,13.21111111,77.0,Overcast
2017-01-31 09:00:00+08:00,13.22222222,73.0,Clear
2017-01-31 10:00:00+08:00,13.22222222,73.0,Clear
2017-01-31 11:00:00+08:00,13.43888889,76.0,Overcast
2017-01-31 12:00:00+08:00,14.25,68.0,Clear
2017-01-31 13:00:00+08:00,14.33333333,68.0,Clear
2017-01-31 14:00:00+08:00,15.31666667,70.0,Overcast
2017-01-31 15:00:00+08:00,15.35555556,67.0,Clear
2017-01-31 16:00:00+08:00,15.35555556,67.0,Clear
2017-01-31 17:00:00+08:00,15.42222222,70.0,Overcast
2017-01-31 18:00:00+08:00,14.4,71.0,Clear
2017-01-31 19:00:00+08:00,14.33333333,72.0,Clear
2017-01-31 20:00:00+08:00,14.46666667,75.0,Overcast
2017-01-31 21:00:00+08:00,14.31111111,77.0,Clear
2017-01-31 22:00:00+08:00,14.31111111,72.0,Clear
2017-01-31 23:00:00+08:00,14.46666667,75.0,Mostly Cloudy
2017-02-01 00:00:00+08:00,14.28333333,72.0,Clear
2017-02-01 01:00:00+08:00,14.28333333,72.0,Clear
2017-02-01 02:00:00+08:00,14.32777778,76.0,Mostly Cloudy
2017-02-01 03:00:00+08:00,14.26111111,77.0,Clear
2017-02-01 04:00:00+08:00,14.26111111,77.0,Clear
2017-02-01 05:00:00+08:00,14.27222222,79.0,Mostly Cloudy
2017-02-01 06:00:00+08:00,14.2,77.0,Clear
2017-02-01 07:00:00+08:00,14.23888889,77.0,Clear
2017-02-01 08:00:00+08:00,15.02777778,75.0,Mostly Cloudy
2017-02-01 09:00:00+08:00,16.31111111,67.0,Clear
2017-02-01 10:00:00+08:00,17.38333333,63.0,Clear
2017-02-01 11:00:00+08:00,18.62222222,60.0,Mostly Cloudy
2017-02-01 12:00:00+08:00,21.12222222,54.0,Clear
2017-02-01 13:00:00+08:00,21.14444444,54.0,Clear
2017-02-01 14:00:00+08:00,20.92777778,54.0,Partly Cloudy
2017-02-01 15:00:00+08:00,21.31666667,50.0,Clear
2017-02-01 16:00:00+08:00,21.22777778,50.0,Clear
2017-02-01 17:00:00+08:00,20.74444444,55.0,Mostly Cloudy
2017-02-01 18:00:00+08:00,19.19444444,57.0,Clear
2017-02-01 19:00:00+08:00,18.14444444,61.0,Clear
2017-02-01 20:00:00+08:00,17.43888889,67.0,Mostly Cloudy
2017-02-01 21:00:00+08:00,17.52222222,64.0,Clear
2017-02-01 22:00:00+08:00,17.47222222,59.0,Clear
2017-02-01 23:00:00+08:00,16.41111111,68.0,Partly Cloudy
2017-02-02 00:00:00+08:00,16.40555556,64.0,Clear
2017-02-02 01:00:00+08:00,16.31111111,64.0,Clear
2017-02-02 02:00:00+08:00,15.39444444,69.0,Mostly Cloudy
2017-02-02 03:00:00+08:00,15.33333333,64.0,Clear
2017-02-02 04:00:00+08:00,15.33333333,64.0,Clear
2017-02-02 05:00:00+08:00,15.15555556,67.0,Mostly Cloudy
2017-02-02 06:00:00+08:00,14.28888889,69.0,Clear
2017-02-02 07:00:00+08:00,14.23888889,66.0,Clear
2017-02-02 08:00:00+08:00,14.32777778,69.0,Mostly Cloudy
2017-02-02 09:00:00+08:00,15.28888889,62.0,Clear
2017-02-02 10:00:00+08:00,15.33888889,62.0,Clear
2017-02-02 11:00:00+08:00,16.91111111,61.0,Mostly Cloudy
2017-02-02 12:00:00+08:00,17.85555556,58.0,Clear
2017-02-02 13:00:00+08:00,18.78333333,54.0,Clear
2017-02-02 14:00:00+08:00,19.21666667,57.0,Mostly Cloudy
2017-02-02 15:00:00+08:00,20.83333333,51.0,Clear
2017-02-02 16:00:00+08:00,20.78333333,49.0,Clear
2017-02-02 17:00:00+08:00,19.13888889,60.0,Mostly Cloudy
2017-02-02 18:00:00+08:00,18.73333333,59.0,Clear
2017-02-02 19:00:00+08:00,17.75555556,62.0,Clear
2017-02-02 20:00:00+08:00,16.76111111,68.0,Clear
2017-02-02 21:00:00+08:00,17.24444444,65.0,Clear
2017-02-02 22:00:00+08:00,16.26666667,68.0,Clear
2017-02-02 23:00:00+08:00,15.96666667,71.0,Clear
2017-02-03 00:00:00+08:00,16.26666667,68.0,Clear
2017-02-03 01:00:00+08:00,16.24444444,68.0,Clear
2017-02-03 02:00:00+08:00,15.02777778,81.0,Mostly Cloudy
2017-02-03 03:00:00+08:00,14.23888889,90.0,Clear
2017-02-03 04:00:00+08:00,14.23888889,90.0,Foggy
2017-02-03 05:00:00+08:00,14.15,85.0,Mostly Cloudy
2017-02-03 06:00:00+08:00,14.19444444,88.0,Clear
2017-02-03 07:00:00+08:00,14.15555556,88.0,Clear
2017-02-03 08:00:00+08:00,14.15555556,86.0,Overcast
2017-02-03 09:00:00+08:00,15.26666667,77.0,Clear
2017-02-03 10:00:00+08:00,16.26666667,72.0,Clear
2017-02-03 11:00:00+08:00,16.97222222,68.0,Overcast
2017-02-03 12:00:00+08:00,18.85,65.0,Clear
2017-02-03 13:00:00+08:00,19.87777778,58.0,Clear
2017-02-03 14:00:00+08:00,19.53888889,59.0,Clear
2017-02-03 15:00:00+08:00,20.05,57.0,Clear
2017-02-03 16:00:00+08:00,20.01111111,58.0,Clear
2017-02-03 17:00:00+08:00,19.5,61.0,Clear
2017-02-03 18:00:00+08:00,18.93888889,62.0,Clear
2017-02-03 19:00:00+08:00,18.85,66.0,Clear
2017-02-03 20:00:00+08:00,17.42222222,73.0,Clear
2017-02-03 21:00:00+08:00,17.31111111,72.0,Clear
2017-02-03 22:00:00+08:00,17.33333333,72.0,Clear
2017-02-03 23:00:00+08:00,16.90555556,76.0,Clear
2017-02-04 00:00:00+08:00,17.28888889,72.0,Clear
2017-02-04 01:00:00+08:00,17.28888889,72.0,Clear
2017-02-04 02:00:00+08:00,15.91111111,81.0,Mostly Cloudy
2017-02-04 03:00:00+08:00,16.28888889,78.0,Clear
2017-02-04 04:00:00+08:00,16.26666667,80.0,Clear
2017-02-04 05:00:00+08:00,15.1,87.0,Mostly Cloudy
2017-02-04 06:00:00+08:00,15.23888889,86.0,Clear
2017-02-04 07:00:00+08:00,15.23888889,86.0,Clear
2017-02-04 08:00:00+08:00,15.88333333,83.0,Mostly Cloudy
2017-02-04 09:00:00+08:00,17.95555556,72.0,Clear
2017-02-04 10:00:00+08:00,19.02777778,68.0,Clear
2017-02-04 11:00:00+08:00,20.7,62.0,Mostly Cloudy
2017-02-04 12:00:00+08:00,21.08888889,58.0,Clear
2017-02-04 13:00:00+08:00,22.13333333,54.0,Clear
2017-02-04 14:00:00+08:00,20.32777778,64.0,Overcast
2017-02-04 15:00:00+08:00,18.16111111,88.0,Clear
2017-02-04 16:00:00+08:00,18.09444444,88.0,Foggy
2017-02-04 17:00:00+08:00,17.80555556,88.0,Mostly Cloudy
2017-02-04 18:00:00+08:00,17.35,92.0,Foggy
2017-02-04 19:00:00+08:00,17.31111111,87.0,Clear
2017-02-04 20:00:00+08:00,17.28333333,92.0,Mostly Cloudy
2017-02-04 21:00:00+08:00,17.33333333,87.0,Foggy
2017-02-04 22:00:00+08:00,17.28888889,93.0,Clear
2017-02-04 23:00:00+08:00,17.18333333,88.0,Mostly Cloudy
2017-02-05 00:00:00+08:00,17.82222222,84.0,Clear
2017-02-05 01:00:00+08:00,17.33333333,87.0,Clear
2017-02-05 02:00:00+08:00,16.36666667,93.0,Clear
2017-02-05 03:00:00+08:00,16.35555556,87.0,Clear
2017-02-05 04:00:00+08:00,16.28888889,82.0,Clear
2017-02-05 05:00:00+08:00,16.10555556,85.0,Clear
2017-02-05 06:00:00+08:00,16.31111111,82.0,Clear
2017-02-05 07:00:00+08:00,16.35555556,82.0,Clear
2017-02-05 08:00:00+08:00,16.90555556,82.0,Clear
2017-02-05 09:00:00+08:00,17.86111111,75.0,Clear
2017-02-05 10:00:00+08:00,19.9,70.0,Clear
2017-02-05 11:00:00+08:00,20.50555556,68.0,Partly Cloudy
2017-02-05 12:00:00+08:00,22.48333333,60.0,Clear
2017-02-05 13:00:00+08:00,22.18333333,57.0,Clear
2017-02-05 14:00:00+08:00,22.5,60.0,Mostly Cloudy
2017-02-05 15:00:00+08:00,22.73333333,55.0,Clear
2017-02-05 16:00:00+08:00,22.71111111,55.0,Clear
2017-02-05 17:00:00+08:00,22.28888889,59.0,Mostly Cloudy
2017-02-05 18:00:00+08:00,21.11111111,61.0,Clear
2017-02-05 19:00:00+08:00,20.05,65.0,Clear
2017-02-05 20:00:00+08:00,19.49444444,69.0,Partly Cloudy
2017-02-05 21:00:00+08:00,20.0,65.0,Clear
2017-02-05 22:00:00+08:00,19.91111111,65.0,Clear
2017-02-05 23:00:00+08:00,18.36666667,74.0,Clear
2017-02-06 00:00:00+08:00,17.99444444,79.0,Clear
2017-02-06 01:00:00+08:00,18.88888889,70.0,Clear
2017-02-06 02:00:00+08:00,17.31666667,76.0,Mostly Cloudy
2017-02-06 03:00:00+08:00,17.86666667,71.0,Clear
2017-02-06 04:00:00+08:00,17.28888889,73.0,Clear
2017-02-06 05:00:00+08:00,16.03333333,78.0,Partly Cloudy
2017-02-06 06:00:00+08:00,16.28888889,73.0,Clear
2017-02-06 07:00:00+08:00,15.33333333,83.0,Clear
2017-02-06 08:00:00+08:00,16.08333333,78.0,Overcast
2017-02-06 09:00:00+08:00,18.93333333,67.0,Clear
2017-02-06 10:00:00+08:00,20.12777778,62.0,Clear
2017-02-06 11:00:00+08:00,21.2,62.0,Mostly Cloudy
2017-02-06 12:00:00+08:00,22.53888889,55.0,Clear
2017-02-06 13:00:00+08:00,23.56666667,56.0,Clear
2017-02-06 14:00:00+08:00,22.79444444,59.0,Mostly Cloudy
2017-02-06 15:00:00+08:00,23.58888889,52.0,Clear
2017-02-06 16:00:00+08:00,23.51666667,53.0,Clear
2017-02-06 17:00:00+08:00,21.73333333,59.0,Mostly Cloudy
2017-02-06 18:00:00+08:00,22.5,54.0,Clear
2017-02-06 19:00:00+08:00,22.41111111,55.0,Clear
2017-02-06 20:00:00+08:00,20.77777778,64.0,Overcast
2017-02-06 21:00:00+08:00,21.82222222,60.0,Clear
2017-02-06 22:00:00+08:00,20.79444444,68.0,Clear
2017-02-06 23:00:00+08:00,19.78333333,71.0,Mostly Cloudy
2017-02-07 00:00:00+08:00,19.73333333,69.0,Clear
